sub_num,id,typical,experience,experience_open,typical_num,image_name,plural_category,name,pets,books_animals,typical_num_z,typical_by_category_z
CAT_202,15,neither typical nor atypical,Yes,The bird exzibit at the zoo,3,kingfisher_600x600,birds,kingfisher,"1 short hair black cat

","Noisy baby animals- tiger tales
Alphaprints - priddy books
Baby animals - baby einstein
First 100 words - bright baby
The animal pokey - storytime rhymes
Animal story book collection - disney",0.530799444410508,0.12539246564387968
CAT_202,16,neither typical nor atypical,Yes,The zoo,3,kookaburra_600x600,birds,kookaburra,"1 short hair black cat

","Noisy baby animals- tiger tales
Alphaprints - priddy books
Baby animals - baby einstein
First 100 words - bright baby
The animal pokey - storytime rhymes
Animal story book collection - disney",0.530799444410508,0.12539246564387968
CAT_202,17,somewhat atypical,Yes,At the Ocean aquarium zoos we visit at the pet stores and in child's movies about fishes,2,lionfish_600x600,fish,lionfish,"1 short hair black cat

","Noisy baby animals- tiger tales
Alphaprints - priddy books
Baby animals - baby einstein
First 100 words - bright baby
The animal pokey - storytime rhymes
Animal story book collection - disney",-0.21856447711020902,-0.7128324356402513
CAT_202,18,very atypical,Yes,Our friends and family and even our home.,1,oriental_600x600,cats,oriental,"1 short hair black cat

","Noisy baby animals- tiger tales
Alphaprints - priddy books
Baby animals - baby einstein
First 100 words - bright baby
The animal pokey - storytime rhymes
Animal story book collection - disney",-0.9679283986309261,-0.5976143046671968
CAT_202,19,very atypical,Yes,Back yard,1,robin_600x600,birds,robin,"1 short hair black cat

","Noisy baby animals- tiger tales
Alphaprints - priddy books
Baby animals - baby einstein
First 100 words - bright baby
The animal pokey - storytime rhymes
Animal story book collection - disney",-0.9679283986309261,-1.3793171220826779
CAT_202,20,very atypical,No,NA,1,sheepdog_600x600,dogs,sheepdog,"1 short hair black cat

","Noisy baby animals- tiger tales
Alphaprints - priddy books
Baby animals - baby einstein
First 100 words - bright baby
The animal pokey - storytime rhymes
Animal story book collection - disney",-0.9679283986309261,-0.5976143046671968
CAT_202,21,neither typical nor atypical,Yes,The zoo,3,sparrow_600x600,birds,sparrow,"1 short hair black cat

","Noisy baby animals- tiger tales
Alphaprints - priddy books
Baby animals - baby einstein
First 100 words - bright baby
The animal pokey - storytime rhymes
Animal story book collection - disney",0.530799444410508,0.12539246564387968
CAT_202,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,"1 short hair black cat

","Noisy baby animals- tiger tales
Alphaprints - priddy books
Baby animals - baby einstein
First 100 words - bright baby
The animal pokey - storytime rhymes
Animal story book collection - disney",-0.9679283986309261,-0.5976143046671968
CAT_202,23,neither typical nor atypical,No,NA,3,sturgeon_600x600,fish,sturgeon,"1 short hair black cat

","Noisy baby animals- tiger tales
Alphaprints - priddy books
Baby animals - baby einstein
First 100 words - bright baby
The animal pokey - storytime rhymes
Animal story book collection - disney",0.530799444410508,0.14256648712805012
CAT_202,24,very atypical,Yes,The farm and familys house and friends house books. Tv and movies,1,tabby_600x600,cats,tabby,"1 short hair black cat

","Noisy baby animals- tiger tales
Alphaprints - priddy books
Baby animals - baby einstein
First 100 words - bright baby
The animal pokey - storytime rhymes
Animal story book collection - disney",-0.9679283986309261,-0.5976143046671968
CAT_211,1,somewhat atypical,No,NA,2,afghanhound_600x600,dogs,afghanhound,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",-0.4854989390906597,-0.792593923901217
CAT_211,2,very typical,Yes,"Have seen polar bears, monkeys and many other animals at the zoo. We have a pet cat, friends & family have pet dogs plus when she goes out she often gets excited to see people
Walking their dogs",5,arabianmau_600x600,cats,arabianmau,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",1.5707318617638986,1.118033988749895
CAT_211,3,somewhat atypical,No,NA,2,bass_600x600,fish,bass,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",-0.4854989390906597,0.9128709291752769
CAT_211,4,neither typical nor atypical,No,NA,3,bassethound_600x600,dogs,bassethound,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",0.19991132786085974,-0.11322770341445948
CAT_211,5,somewhat typical,Yes,On walks,4,beagle_600x600,dogs,beagle,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",0.8853215948123792,0.566138517072298
CAT_211,6,very atypical,No,NA,1,betafish_600x600,fish,betafish,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",-1.170909206042179,-0.9128709291752769
CAT_211,7,somewhat atypical,No,NA,2,bluegill_600x600,fish,bluegill,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",-0.4854989390906597,0.9128709291752769
CAT_211,8,somewhat typical,Yes,Outside,4,cardinal_600x600,birds,cardinal,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",0.8853215948123792,0.626962328219399
CAT_211,9,neither typical nor atypical,Yes,We love kitties and have books featuring them,3,chartreux_600x600,cats,chartreux,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",0.19991132786085974,0
CAT_211,10,somewhat atypical,No,NA,2,clownfish_600x600,fish,clownfish,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",-0.4854989390906597,0.9128709291752769
CAT_211,11,very atypical,No,NA,1,cornishrex_600x600,cats,cornishrex,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",-1.170909206042179,-1.118033988749895
CAT_211,12,somewhat typical,Yes,On walks,4,germanshepherd_600x600,dogs,germanshepherd,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",0.8853215948123792,0.566138517072298
CAT_211,13,very typical,Yes,Outside,5,goldenretriever_600x600,dogs,goldenretriever,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",1.5707318617638986,1.2455047375590556
CAT_211,14,somewhat typical,Yes,get these occasionally in our complex pond,4,heron_600x600,birds,heron,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",0.8853215948123792,0.626962328219399
CAT_211,15,somewhat atypical,No,NA,2,kingfisher_600x600,birds,kingfisher,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",-0.4854989390906597,-0.8777472595071584
CAT_211,16,very atypical,Yes,we do have a book about kookaburras but not read it to her yet,1,kookaburra_600x600,birds,kookaburra,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",-1.170909206042179,-1.6301020533704371
CAT_211,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",-1.170909206042179,-0.9128709291752769
CAT_211,18,neither typical nor atypical,No,NA,3,oriental_600x600,cats,oriental,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",0.19991132786085974,0
CAT_211,19,somewhat typical,Yes,Sees birds when we go outside for get togethers or walks,4,robin_600x600,birds,robin,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",0.8853215948123792,0.626962328219399
CAT_211,20,very atypical,No,NA,1,sheepdog_600x600,dogs,sheepdog,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",-1.170909206042179,-1.4719601443879744
CAT_211,21,somewhat typical,Yes,Outdoors,4,sparrow_600x600,birds,sparrow,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",0.8853215948123792,0.626962328219399
CAT_211,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",-1.170909206042179,-1.118033988749895
CAT_211,23,very atypical,No,NA,1,sturgeon_600x600,fish,sturgeon,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",-1.170909206042179,-0.9128709291752769
CAT_211,24,very typical,Yes,Looks close to our pet cat,5,tabby_600x600,cats,tabby,Unknown cat breed. Similar to main coon/Norwegian forest cat,"Noah’s Ark, Clifford the big red dog, make way for ducklings",1.5707318617638986,1.118033988749895
CAT_212,1,very atypical,No,NA,1,afghanhound_600x600,dogs,afghanhound,"goldfish
",nothing specific,-1.4153462926807447,-1.2909944487358056
CAT_212,2,very typical,Yes,NA,5,arabianmau_600x600,cats,arabianmau,"goldfish
",nothing specific,1.302118589266285,0.9128709291752768
CAT_212,3,somewhat atypical,No,NA,2,bass_600x600,fish,bass,"goldfish
",nothing specific,-0.7359800721939873,-0.32274861218395157
CAT_212,4,somewhat atypical,No,NA,2,bassethound_600x600,dogs,bassethound,"goldfish
",nothing specific,-0.7359800721939873,-0.6454972243679028
CAT_212,5,very typical,Yes,NA,5,beagle_600x600,dogs,beagle,"goldfish
",nothing specific,1.302118589266285,1.2909944487358056
CAT_212,6,somewhat atypical,Yes,a neighbour has a fish like this,2,betafish_600x600,fish,betafish,"goldfish
",nothing specific,-0.7359800721939873,-0.32274861218395157
CAT_212,7,neither typical nor atypical,Yes,NA,3,bluegill_600x600,fish,bluegill,"goldfish
",nothing specific,-0.056613851707229886,0.6454972243679027
CAT_212,8,very typical,Yes,we see this often,5,cardinal_600x600,birds,cardinal,"goldfish
",nothing specific,1.302118589266285,0.9128709291752768
CAT_212,9,somewhat typical,Yes,NA,4,chartreux_600x600,cats,chartreux,"goldfish
",nothing specific,0.6227523687795276,0.30429030972509225
CAT_212,10,somewhat typical,Yes,NA,4,clownfish_600x600,fish,clownfish,"goldfish
",nothing specific,0.6227523687795276,1.6137430609197572
CAT_212,11,somewhat atypical,No,NA,2,cornishrex_600x600,cats,cornishrex,"goldfish
",nothing specific,-0.7359800721939873,-0.9128709291752768
CAT_212,12,somewhat typical,Yes,NA,4,germanshepherd_600x600,dogs,germanshepherd,"goldfish
",nothing specific,0.6227523687795276,0.6454972243679028
CAT_212,13,somewhat typical,Yes,NA,4,goldenretriever_600x600,dogs,goldenretriever,"goldfish
",nothing specific,0.6227523687795276,0.6454972243679028
CAT_212,14,somewhat atypical,No,NA,2,heron_600x600,birds,heron,"goldfish
",nothing specific,-0.7359800721939873,-0.9128709291752768
CAT_212,15,somewhat typical,Yes,sparrows and quails,4,kingfisher_600x600,birds,kingfisher,"goldfish
",nothing specific,0.6227523687795276,0.30429030972509225
CAT_212,16,very atypical,No,NA,1,kookaburra_600x600,birds,kookaburra,"goldfish
",nothing specific,-1.4153462926807447,-1.5214515486254614
CAT_212,17,very atypical,No,NA,1,lionfish_600x600,fish,lionfish,"goldfish
",nothing specific,-1.4153462926807447,-1.2909944487358058
CAT_212,18,somewhat typical,Yes,NA,4,oriental_600x600,cats,oriental,"goldfish
",nothing specific,0.6227523687795276,0.30429030972509225
CAT_212,19,somewhat typical,Yes,backyard birds of Maryland,4,robin_600x600,birds,robin,"goldfish
",nothing specific,0.6227523687795276,0.30429030972509225
CAT_212,20,somewhat atypical,Yes,NA,2,sheepdog_600x600,dogs,sheepdog,"goldfish
",nothing specific,-0.7359800721939873,-0.6454972243679028
CAT_212,21,very typical,Yes,NA,5,sparrow_600x600,birds,sparrow,"goldfish
",nothing specific,1.302118589266285,0.9128709291752768
CAT_212,22,very atypical,No,NA,1,sphynx_600x600,cats,sphynx,"goldfish
",nothing specific,-1.4153462926807447,-1.5214515486254614
CAT_212,23,somewhat atypical,Yes,NA,2,sturgeon_600x600,fish,sturgeon,"goldfish
",nothing specific,-0.7359800721939873,-0.32274861218395157
CAT_212,24,very typical,Yes,NA,5,tabby_600x600,cats,tabby,"goldfish
",nothing specific,1.302118589266285,0.9128709291752768
CAT_209,1,somewhat atypical,No,NA,2,afghanhound_600x600,dogs,afghanhound,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",-0.6398470069469178,-0.8519427513705972
CAT_209,2,very typical,Yes,Books and his aunts house,5,arabianmau_600x600,cats,arabianmau,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",1.2029123730602056,1.0644053746097526
CAT_209,3,somewhat atypical,No,NA,2,bass_600x600,fish,bass,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",-0.6398470069469178,-0.22140372138502393
CAT_209,4,neither typical nor atypical,No,NA,3,bassethound_600x600,dogs,bassethound,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",-0.025593880277876624,-0.2839809171235324
CAT_209,5,very typical,Yes,Books,5,beagle_600x600,dogs,beagle,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",1.2029123730602056,0.8519427513705972
CAT_209,6,very atypical,No,NA,1,betafish_600x600,fish,betafish,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",-1.254100133615959,-0.8856148855400954
CAT_209,7,neither typical nor atypical,No,NA,3,bluegill_600x600,fish,bluegill,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",-0.025593880277876624,0.4428074427700475
CAT_209,8,somewhat typical,Yes,Outside our house,4,cardinal_600x600,birds,cardinal,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",0.5886592463911645,0.48382062482261484
CAT_209,9,somewhat typical,No,NA,4,chartreux_600x600,cats,chartreux,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",0.5886592463911645,0.48382062482261484
CAT_209,10,very typical,Yes,Books,5,clownfish_600x600,fish,clownfish,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",1.2029123730602056,1.7712297710801905
CAT_209,11,somewhat atypical,No,NA,2,cornishrex_600x600,cats,cornishrex,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",-0.6398470069469178,-0.6773488747516605
CAT_209,12,very typical,Yes,Grandmother has a German Shepard,5,germanshepherd_600x600,dogs,germanshepherd,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",1.2029123730602056,0.8519427513705972
CAT_209,13,very typical,Yes,His grandmother had a golden retriever,5,goldenretriever_600x600,dogs,goldenretriever,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",1.2029123730602056,0.8519427513705972
CAT_209,14,somewhat atypical,Yes,We see a stork outside by a pond occasionally,2,heron_600x600,birds,heron,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",-0.6398470069469178,-0.6773488747516605
CAT_209,15,somewhat atypical,No,NA,2,kingfisher_600x600,birds,kingfisher,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",-0.6398470069469178,-0.6773488747516605
CAT_209,16,very atypical,No,NA,1,kookaburra_600x600,birds,kookaburra,None,"Goodnight moon, mommy cuddles, llama llama, guess how much i love you, i love you all the time",-1.254100133615959,-1.2579336245387982
