Trial,Framerate,Framecount,file,response_uuid,trial_number
17,28.0602,207,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,7
18,26.1624,193,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,8
19,28.0602,207,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,9
21,29.8162,219,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,11
22,28.2101,116,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,12
23,26.6848,196,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,13
24,28.8735,213,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,14
26,28.6533,210,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,16
27,25.6759,189,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,17
28,26.7627,197,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,18
29,28.8735,213,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,19
31,24.5065,180,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,21
32,29.8162,219,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,22
33,28.9324,213,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,23
34,27.0344,199,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,24
36,28.6024,211,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,26
37,27.0344,199,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,27
38,29.8099,218,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,28
39,28.4669,210,framerate_table_78a579b3-51e2-4faf-b4fd-ae581244daa6,78a579b3-51e2-4faf-b4fd-ae581244daa6,29
11,30.185,217,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,1
12,30.1389,217,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,2
13,30.1473,217,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,3
14,30.2161,158,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,4
16,30.185,217,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,6
17,30.1138,217,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,7
18,30.1299,232,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,8
19,30.1807,157,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,9
21,30.173,218,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,11
22,30.1682,217,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,12
23,30.1389,217,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,13
24,30.2272,157,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,14
26,30.1496,256,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,16
27,30.1682,217,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,17
28,30.1263,217,framerate_table_78c62337-9929-4b4e-87c3-fe778c5c75ef,78c62337-9929-4b4e-87c3-fe778c5c75ef,18
11,30.1688,218,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,1
12,30.1438,218,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,2
13,30.173,218,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,3
14,30.1773,160,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,4
16,30.1605,218,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,6
17,30.1313,218,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7
18,30.1355,218,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,8
19,30.1765,159,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,9
21,30.1647,218,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,11
22,30.1438,218,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,12
23,30.173,218,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,13
24,30.1765,159,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,14
26,30.1897,218,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,16
27,30.1772,218,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,17
28,30.1438,218,framerate_table_7b1d616a-ed18-4fc4-a0b0-1c14b6208233,7b1d616a-ed18-4fc4-a0b0-1c14b6208233,18
11,29.9499,221,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,1
12,29.9198,220,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,2
13,29.9636,222,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,3
14,29.8979,161,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,4
16,29.9768,220,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,6
17,29.9523,220,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7
18,29.9458,221,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,8
19,29.9114,162,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,9
21,29.9312,222,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,11
22,29.9499,221,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,12
23,29.932,220,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,13
24,29.9556,162,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,14
26,29.9824,221,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,16
27,29.9474,222,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,17
28,29.9483,220,framerate_table_7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,7bd54871-3898-4f0f-834c-7a4f8b0e6a0c,18
11,30.0945,223,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,1
12,30.1189,223,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,2
13,30.0904,223,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,3
14,30.1148,223,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,4
16,29.7165,218,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,6
17,30.0935,222,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,7
18,30.1254,221,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,8
19,30.1542,221,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,9
21,30.1262,222,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,11
22,29.9742,221,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,12
23,30.0904,223,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,13
24,30.1148,223,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,14
26,30.1643,224,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,16
27,30.0041,222,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,17
28,30.1748,221,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,18
29,30.0782,223,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,19
31,30.1278,224,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,21
32,30.0895,222,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,22
33,30.1139,222,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,23
34,30.0895,222,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,24
36,30.1049,221,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,26
37,30.0782,223,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,27
38,29.9824,221,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,28
39,30.1058,222,framerate_table_7bda81d4-5594-4488-9a5a-0ad8601a63f9,7bda81d4-5594-4488-9a5a-0ad8601a63f9,29
11,18.2122,131,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,1
12,19.5861,141,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,2
13,21.3333,152,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,3
14,17.3889,124,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,4
16,22.1519,161,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,6
17,15.8036,112,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,7
18,17.3239,123,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,8
19,15.7141,113,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,9
21,18.6968,134,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,11
22,17.6743,126,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,12
23,17.4098,123,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,13
24,14.3975,103,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,14
26,21.5334,157,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,16
27,19.5033,139,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,17
28,21.4874,154,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,18
29,15.2961,109,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,19
31,20.1019,146,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,21
32,22.9262,165,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,22
33,19.3175,137,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,23
34,20.1076,142,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,24
36,17.0455,171,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,26
37,16.1066,116,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,27
38,20.4797,146,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,28
39,23.062,166,framerate_table_7be15752-edef-4fdd-b751-9b38353f40d6,7be15752-edef-4fdd-b751-9b38353f40d6,29
11,29.2808,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,1
12,29.3445,218,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,2
13,29.2273,219,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,3
14,29.3603,218,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,4
16,29.1522,218,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,6
17,29.1537,216,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,7
18,29.3484,218,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,8
19,29.0885,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,9
21,29.1483,218,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,11
22,29.2177,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,12
23,29.2932,218,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,13
24,29.2177,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,14
26,29.2059,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,16
27,29.151,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,17
28,29.2848,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,18
29,29.1432,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,19
31,29.2848,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,21
32,29.2768,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,22
33,29.2059,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,23
34,29.3405,218,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,24
36,29.1041,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,26
37,29.0206,216,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,27
38,29.1341,216,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,28
39,29.0924,217,framerate_table_7c29b647-4713-4dc9-bf39-155244e01643,7c29b647-4713-4dc9-bf39-155244e01643,29
11,29.6106,219,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,1
12,29.6165,217,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,2
13,29.6226,219,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,3
14,29.6044,217,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,4
16,29.6115,218,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,6
17,27.2358,201,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,7
18,29.6035,218,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,8
19,29.6044,217,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,9
21,28.587,210,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,11
22,29.6155,218,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,12
23,29.6124,217,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,13
24,29.6084,217,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,14
26,29.6124,217,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,16
27,29.6124,217,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,17
28,29.6084,217,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,18
29,29.6044,217,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,19
31,29.6922,218,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,21
32,29.6684,153,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,22
33,29.7505,217,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,23
34,29.6124,217,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,24
36,29.6035,218,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,26
37,29.6146,219,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,27
38,29.6044,217,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,28
39,29.6075,218,framerate_table_7c338063-f226-4f96-b7e4-3e0823514eea,7c338063-f226-4f96-b7e4-3e0823514eea,29
11,12.0957,89,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,1
12,12.0957,89,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,2
13,12.094,89,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,3
14,12.1346,66,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,4
16,12.0786,91,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,6
17,12.1043,91,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,7
18,12.1,90,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,8
19,13.3719,37,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,9
21,12.1245,90,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,11
22,12.0957,89,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,12
23,12.0786,91,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,13
24,12.1421,67,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,14
26,12.094,89,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,16
27,12.1061,73,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,17
28,12.2587,40,framerate_table_7fd01417-8040-4c34-b3f7-3b3e7797814c,7fd01417-8040-4c34-b3f7-3b3e7797814c,18
11,15.7438,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,1
12,15.7438,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,2
13,15.8167,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,3
14,15.8146,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,4
16,15.8167,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,6
17,15.8167,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7
18,15.8167,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,8
19,15.8146,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,9
21,15.8167,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,11
22,15.8146,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,12
23,15.7459,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,13
24,15.8146,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,14
26,15.8623,117,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,16
27,15.8623,117,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,17
28,15.8623,117,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,18
29,15.7438,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,19
31,15.9162,117,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,21
32,15.7995,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,22
33,15.9162,117,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,23
34,15.8513,116,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,24
36,15.8054,115,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,26
37,15.8623,117,framerate_table_7fe50f6c-13e6-4ea4-9620-1f656fdfd503,7fe50f6c-13e6-4ea4-9620-1f656fdfd503,27
